ID,Title,Author,Publication,Format,ISBN,Series,Physical Details
b159,"""availability, reliability, and security in information systems : ifip wg 8.4, 8.9, tc 5 international cross-domain conference, cd-ares 2016, and workshop on privacy aware...""","""buccafurri, francesco, | holzinger, andreas, | kieseberg, peter, | tjoa, a. min, | weippl, edgar r.,""","""switzerland""","""electronic books. | conference papers and proceedings.""",9783319455075,"""lecture notes in computer science ; 9817. 0302-9743 lncs sublibrary. sl 3, information systems and applications, incl. internet/web, and hci.""","""1 online resource (xii, 267 pages)"""
b160,"""smarter decisions, the intersection of internet of things and decision science : enter the world of internet of things with the power of data science with this highly practical,...""","""moolayil, jojo""","""birmingham, uk""","""electronic books.""",9781785886485,"""community experience distilled.""","""1 online resource"""
b161,"""smarter decisions, the intersection of internet of things and decision science : enter the world of internet of things with the power of data science with this highly practical,...""","""moolayil, jojo""","""birmingham, uk""","""electronic books.""",9781785886485,"""community experience distilled.""","""1 online resource"""
b162,"""creativity in intelligent, technologies and data science : first conference, cit&ds 2015, volgograd, russia, september 15-17, 2015, proceedings""","""kravets, alla, | shcherbakov, maxim, | kultsova, marina, | shabalina, olga,""","""[cham]""","""electronic books.""",9783319237664,"""communications in computer and information science ; 535. 1865-0929""","""1 online resource (xvi, 865 pages)"""
b163,"""data science : 30th british international conference on databases, bicod 2015, edinburgh, uk, july 6-8, 2015, proceedings""","""maneth, sebastian,""","""cham""","""electronic books. | conference papers and proceedings.""",9783319204246,"""lecture notes in computer science ; 9147. 0302-9743 lncs sublibrary. sl 3, information systems and applications, incl. internet/web, and hci.""","""1 online resource (xx, 221 pages)"""
b164,"""creativity in intelligent technologies and data science : second conference, cit&ds 2017, volgograd, russia, september 12-14, 2017, proceedings""","""kravets, alla, | shcherbakov, maxim, | kultsova, marina, | groumpos, peter p.,""","""cham, switzerland""","""electronic books.""",9783319655512,"""communications in computer and information science ; 754. 1865-0929""","""1 online resource (xvii, 887 pages)"""
b165,"""data science : third international conference of pioneering computer scientists, engineers and educators, icpcsee 2017, changsha, china, september 22-24, 2017, proceedings. part...""","""zou, beiji, | han, qilong, | sun, guanglu, | jing, weipeng | peng, xiaoning, | lu, zeguang,""","""singapore""","""electronic books.""",9789811063886,"""communications in computer and information science ; 728. 1865-0929""","""1 online resource (xxvi, 587 pages)"""
b166,"""data science : third international conference of pioneering computer scientists, engineers and educators, icpcsee 2017, changsha, china, september 22-24, 2017, proceedings. part...""","""zou, beiji, | li, min, | wang, hongzhi, | song, xianhua, | xie, wei, | lu, zeguang,""","""singapore""","""electronic books.""",9789811063855,"""communications in computer and information science ; 727. 1865-0929""","""1 online resource (xxv, 769 pages)"""
b167,"""data science mit python - das handbuch fã¼r den einsatz von ipython, jupyter, numpy, pandas, matplotlib, scikit-learn""","""vanderplas, jake""","""mitp verlag, 2017.""","""electronic books.""",9783958456976,"""nan""","""1 online resource (552 p.)"""
b168,"""data science analytics and applications : first international conference, dasaa 2017, chennai, india, january 4-6, 2017, revised selected papers""","""shriram r, | sharma, mak,""","""singapore""","""electronic books.""",9789811086038,"""communications in computer and information science ; 804. 1865-0929""","""1 online resource (xx, 205 pages)"""
b169,"""java deep learning essentials : dive into the future of data science and learn how to build the sophisticated algorithms that are fundamental to deep learning and ai with java""","""sugomori, yusuke""","""birmingham, uk""","""electronic books.""",9781785283147,"""community experience distilled.""","""1 online resource"""
b170,"""java deep learning essentials : dive into the future of data science and learn how to build the sophisticated algorithms that are fundamental to deep learning and ai with java""","""sugomori, yusuke""","""birmingham, uk""","""electronic books.""",9781785283147,"""community experience distilled.""","""1 online resource"""
b171,"""r for data science cookbook : over 100 hands-on recipes to effectively solve real-world data problems using the most popular r packages and techniques""","""chiu, david""","""birmingham, uk""","""electronic books.""",9781784392048,"""quick answers to common problems.""","""1 online resource"""
b172,"""r for data science cookbook : over 100 hands-on recipes to effectively solve real-world data problems using the most popular r packages and techniques""","""chiu, david""","""birmingham, uk""","""electronic books.""",9781784392048,"""quick answers to common problems.""","""1 online resource"""
b173,"""ipython interactive computing and visualization cookbook : over 100 hands-on recipes to sharpen your skills in high-performance numerical computing and data science in the...""","""rossant, cyrille""","""birmingham, uk""","""electronic books.""",9781785881930,"""nan""","""1 online resource"""
b177,"""scikit-learn cookbook : over 50 recipes to incorporate scikit-learn into every step of the data science pipeline, from feature extraction to model building and model evaluation""","""hauck, trent""","""birmingham, u.k.""","""electronic books.""",9781783989492,"""nan""","""1 online resource"""
b178,"""scikit-learn cookbook : over 50 recipes to incorporate scikit-learn into every step of the data science pipeline, from feature extraction to model building and model evaluation""","""hauck, trent""","""birmingham, u.k.""","""electronic books.""",9781783989492,"""nan""","""1 online resource"""
b181,"""nuclear data for science and technology : proceedings of the international conference, antwerp, 6-10 september 1982""","""bã¶ckhoff, k. h.""","""dordrecht, holland ; d. reidel ; c1983.""","""nan""",9027715602,"""nan""","""xviii, 1054 p."""
b182,"""the feedback loop : using formative assessment data for science teaching and learning""","""furtak, erin marie""","""arlington, virginia""","""nan""",9781941316146,"""nan""","""xv, 175 pages ; 28 cm"""
b185,"""computer presentation of data in science : a do-it-yourself guide, based on the apple macintosh, for authors and illustrators in the sciences""","""simmonds, doig.""","""dordrecht""","""electronic books.""",9789401578448,"""nan""","""1 online resource (xiv, 178 p.)"""
b186,"""nuclear data for science and technology : proceedings of the international conference antwerp 6-10 september 1982""","""bã¶ckhoff, k. h.""","""dordrecht""","""electronic books.""",9789400970991,"""nan""","""1 online resource (1072 pages)"""
b187,"""presentation of data in science : publications, slides, posters, overhead projections, tape slides, television : principles and practices for authors and teachers""","""reynolds, linda.""","""the hague ; m. nijhoff ; 1981.""","""nan""",9024723981,"""nan""","""xxii, 209 p."""
b188,"""presentation of data in science : publications, slides, posters, overhead projections, tape-slides, television principles and practices for authors and teachers""","""reynolds, linda.""","""dordrecht""","""electronic books.""",9789400983540,"""nan""","""1 online resource (232 pages)"""
