ID,Title,Author,Publication,Format,ISBN,Series,Physical Details
b147,"""Apache Spark 2.x cookbook : Cloud-ready recipes to do analytics and data science on Apache Spark""","""Yadav, Rishi""","""Birmingham, UK""","""Electronic books.""",9781787127517,"""nan""","""1 online resource"""
b148,"""Fraud analytics using descriptive, predictive, and social network techniques : a guide to data science for fraud detection""","""Baesens, Bart.""","""Hoboken, New Jersey""","""Electronic books.""",9781119146827,"""Wiley and SAS business series.""","""1 online resource."""
b149,"""Mastering parallel programming with R : master the robust features of R parallel programming to accelerate your data science computations""","""Chapple, Simon R.""","""Birmingham, UK""","""Electronic books.""",9781784394622,"""Community experience distilled.""","""1 online resource"""
b150,"""Advanced machine learning with Python : solve challenging data science problems by mastering cutting-edge machine learning techniques  in Python""","""Hearty, John""","""Birmingham, UK""","""Electronic books.""",9781784393830,"""Community experience distilled.""","""1 online resource"""
b151,"""Java data science cookbook : explore the power of MLlib, DL4j, Weka and more""","""Shams, Rushdi""","""Birmingham, UK""","""Electronic books.""",9781787127654,"""nan""","""1 online resource"""
b152,"""Advanced Object-Oriented Programming in R : Statistical Programming for Data Science, Analysis and Finance""","""Mailund, Thomas""","""[New York]""","""Electronic books.""",9781484229194,"""nan""","""1 online resource"""
b153,"""Recent applications of harmonic analysis to function spaces, differential equations, and data science : novel methods in harmonic analysis. Volume 2""","""Pesenso, Isaac, | Gia, Quoc Thong Le, | Mayeli, Azita, | Mhaskar, H. N. | Zhou, Ding-Xuan,""","""Cham""","""Electronic books.""",9783319555560,"""Applied and numerical harmonic analysis.""","""1 online resource."""
b154,"""Mastering parallel programming with R : master the robust features of R parallel programming to accelerate your data science computations""","""Chapple, Simon R.""","""Birmingham, UK""","""Electronic books.""",9781784394622,"""Community experience distilled.""","""1 online resource"""
b155,"""Advanced machine learning with Python : solve challenging data science problems by mastering cutting-edge machine learning techniques  in Python""","""Hearty, John""","""Birmingham, UK""","""Electronic books.""",9781784393830,"""Community experience distilled.""","""1 online resource"""
b156,"""Mastering data analysis with R : gain clear insights into your data and solve real-world data science problems with R--from data munging to modeling and visualization""","""DarÃ³czi, Gergely""","""Birmingham, UK""","""Electronic books.""",9781783982035,"""Community experience distilled.""","""1 online resource"""
b157,"""Mastering data analysis with R : gain clear insights into your data and solve real-world data science problems with R--from data munging to modeling and visualization""","""DarÃ³czi, Gergely""","""Birmingham, UK""","""Electronic books.""",9781783982035,"""Community experience distilled.""","""1 online resource"""
b159,"""Availability, reliability, and security in information systems : IFIP WG 8.4, 8.9, TC 5 International Cross-Domain Conference, CD-ARES 2016, and Workshop on Privacy Aware...""","""Buccafurri, Francesco, | Holzinger, Andreas, | Kieseberg, Peter, | Tjoa, A. Min, | Weippl, Edgar R.,""","""Switzerland""","""Electronic books. | Conference papers and proceedings.""",9783319455075,"""Lecture notes in computer science ; 9817. 0302-9743 LNCS sublibrary. SL 3, Information systems and applications, incl. Internet/Web, and HCI.""","""1 online resource (xii, 267 pages)"""
b160,"""Smarter decisions, the intersection of internet of things and decision science : enter the world of Internet of Things with the power of data science with this highly practical,...""","""Moolayil, Jojo""","""Birmingham, UK""","""Electronic books.""",9781785886485,"""Community experience distilled.""","""1 online resource"""
b161,"""Smarter decisions, the intersection of internet of things and decision science : enter the world of Internet of Things with the power of data science with this highly practical,...""","""Moolayil, Jojo""","""Birmingham, UK""","""Electronic books.""",9781785886485,"""Community experience distilled.""","""1 online resource"""
b162,"""Creativity in intelligent, technologies and data science : first conference, CIT&DS 2015, Volgograd, Russia, September 15-17, 2015, Proceedings""","""Kravets, Alla, | Shcherbakov, Maxim, | Kultsova, Marina, | Shabalina, Olga,""","""[Cham]""","""Electronic books.""",9783319237664,"""Communications in computer and information science ; 535. 1865-0929""","""1 online resource (xvi, 865 pages)"""
b163,"""Data science : 30th British International Conference on Databases, BICOD 2015, Edinburgh, UK, July 6-8, 2015, Proceedings""","""Maneth, Sebastian,""","""Cham""","""Electronic books. | Conference papers and proceedings.""",9783319204246,"""Lecture notes in computer science ; 9147. 0302-9743 LNCS sublibrary. SL 3, Information systems and applications, incl. Internet/Web, and HCI.""","""1 online resource (xx, 221 pages)"""
b164,"""Creativity in intelligent technologies and data science : second Conference, CIT&DS 2017, Volgograd, Russia, September 12-14, 2017, Proceedings""","""Kravets, Alla, | Shcherbakov, Maxim, | Kultsova, Marina, | Groumpos, Peter P.,""","""Cham, Switzerland""","""Electronic books.""",9783319655512,"""Communications in computer and information science ; 754. 1865-0929""","""1 online resource (xvii, 887 pages)"""
b165,"""Data science : third International Conference of Pioneering Computer Scientists, Engineers and Educators, ICPCSEE 2017, Changsha, China, September 22-24, 2017, Proceedings. Part...""","""Zou, Beiji, | Han, Qilong, | Sun, Guanglu, | Jing, Weipeng | Peng, Xiaoning, | Lu, Zeguang,""","""Singapore""","""Electronic books.""",9789811063886,"""Communications in computer and information science ; 728. 1865-0929""","""1 online resource (xxvi, 587 pages)"""
b166,"""Data science : third International Conference of Pioneering Computer Scientists, Engineers and Educators, ICPCSEE 2017, Changsha, China, September 22-24, 2017, Proceedings. Part...""","""Zou, Beiji, | Li, Min, | Wang, Hongzhi, | Song, Xianhua, | Xie, Wei, | Lu, Zeguang,""","""Singapore""","""Electronic books.""",9789811063855,"""Communications in computer and information science ; 727. 1865-0929""","""1 online resource (xxv, 769 pages)"""
b167,"""Data Science mit Python - Das Handbuch fÃ¼r den Einsatz von Ipython, Jupyter, NumPy, Pandas, Matplotlib, Scikit-Learn""","""VanderPlas, Jake""","""mitp Verlag, 2017.""","""Electronic books.""",9783958456976,"""nan""","""1 online resource (552 p.)"""
b168,"""Data science analytics and applications : first International Conference, DaSAA 2017, Chennai, India, January 4-6, 2017, Revised selected papers""","""Shriram R, | Sharma, Mak,""","""Singapore""","""Electronic books.""",9789811086038,"""Communications in computer and information science ; 804. 1865-0929""","""1 online resource (xx, 205 pages)"""
b169,"""Java deep learning essentials : dive into the future of data science and learn how to build the sophisticated algorithms that are fundamental to deep learning and AI with Java""","""Sugomori, Yusuke""","""Birmingham, UK""","""Electronic books.""",9781785283147,"""Community experience distilled.""","""1 online resource"""
b170,"""Java deep learning essentials : dive into the future of data science and learn how to build the sophisticated algorithms that are fundamental to deep learning and AI with Java""","""Sugomori, Yusuke""","""Birmingham, UK""","""Electronic books.""",9781785283147,"""Community experience distilled.""","""1 online resource"""
b171,"""R for data science cookbook : over 100 hands-on recipes to effectively solve real-world data problems using the most popular R packages and techniques""","""Chiu, David""","""Birmingham, UK""","""Electronic books.""",9781784392048,"""Quick answers to common problems.""","""1 online resource"""
b172,"""R for data science cookbook : over 100 hands-on recipes to effectively solve real-world data problems using the most popular R packages and techniques""","""Chiu, David""","""Birmingham, UK""","""Electronic books.""",9781784392048,"""Quick answers to common problems.""","""1 online resource"""
b173,"""IPython interactive computing and visualization cookbook : over 100 hands-on recipes to sharpen your skills in high-performance numerical computing and data science in the...""","""Rossant, Cyrille""","""Birmingham, UK""","""Electronic books.""",9781785881930,"""nan""","""1 online resource"""
b177,"""Scikit-learn Cookbook : over 50 recipes to incorporate scikit-learn into every step of the data science pipeline, from feature extraction to model building and model evaluation""","""Hauck, Trent""","""Birmingham, U.K.""","""Electronic books.""",9781783989492,"""nan""","""1 online resource"""
b178,"""Scikit-learn Cookbook : over 50 recipes to incorporate scikit-learn into every step of the data science pipeline, from feature extraction to model building and model evaluation""","""Hauck, Trent""","""Birmingham, U.K.""","""Electronic books.""",9781783989492,"""nan""","""1 online resource"""
b181,"""Nuclear data for science and technology : proceedings of the international conference, Antwerp, 6-10 September 1982""","""BÃ¶ckhoff, K. H.""","""Dordrecht, Holland ; D. Reidel ; c1983.""","""nan""",9027715602,"""nan""","""xviii, 1054 p."""
b182,"""The feedback loop : using formative assessment data for science teaching and learning""","""Furtak, Erin Marie""","""Arlington, Virginia""","""nan""",9781941316146,"""nan""","""xv, 175 pages ; 28 cm"""
b185,"""Computer Presentation of Data in Science : a do-it-yourself guide, based on the Apple Macintosh, for authors and illustrators in the Sciences""","""Simmonds, Doig.""","""Dordrecht""","""Electronic books.""",9789401578448,"""nan""","""1 online resource (xiv, 178 p.)"""
b186,"""Nuclear Data for Science and Technology : Proceedings of the International Conference Antwerp 6-10 September 1982""","""BÃ¶ckhoff, K. H.""","""Dordrecht""","""Electronic books.""",9789400970991,"""nan""","""1 online resource (1072 pages)"""
b187,"""Presentation of data in science : publications, slides, posters, overhead projections, tape slides, television : principles and practices for authors and teachers""","""Reynolds, Linda.""","""The Hague ; M. Nijhoff ; 1981.""","""nan""",9024723981,"""nan""","""xxii, 209 p."""
b188,"""Presentation of Data in Science : Publications, slides, posters, overhead projections, tape-slides, television Principles and practices for authors and teachers""","""Reynolds, Linda.""","""Dordrecht""","""Electronic books.""",9789400983540,"""nan""","""1 online resource (232 pages)"""
