ID,Title,Author,Publication,Format,ISBN,Series,Physical Details
a147,"""preserving scientific data on our physical universe : a new strategy for archiving the nation's scientific information resources""","""steering committee for the study on the long-term retention of selected scientific and technical records of the federal government, commission on physical sciences, mathematics, and applications, national research council""","""washington, d.c. : national academy press, 1995.""","""books""",9780309051866,"""nan""","""nan"""
a148,"""digital functions and data reconstruction : digital-discrete methods""","""li m. chen""","""new york, ny : springer, [2013] ©2013""","""books""",9781461456384,"""nan""","""nan"""
a149,"""data analysis using sql and excel""","""gordon s. linoff""","""2nd ed. indianapolis, indiana : wiley, 2016. ©2016""","""books""",9781119183419,"""nan""","""nan"""
a151,"""data abstraction and problem solving with c++ : walls and mirrors""","""frank m. carrano""","""fourth edition. boston : addison wesley, 2005.""","""books""",9780321247254,"""nan""","""nan"""
a152,"""soft computing in data science : first international conference, scds 2015, putrajaya, malaysia, september 2-3, 2015, proceedings""","""michael w. berry, azlinah hj. mohamed, yap bee wah (eds.)""","""singapore : springer, 2015.""","""books""",9789812879363,"""communications in computer and information science ; 545,""","""nan"""
a153,"""performance evaluation and benchmarking : traditional to big data to internet of things : 7th tpc technology conference, tpctc 2015, kohala coast, hi, usa, august 31 - september 4, 2015. revised selected papers""","""raghunath nambiar, meikel poess (eds.)""","""switzerland : springer, 2016.""","""books""",9783319314099,"""lecture notes in computer science ; 9508,lncs sublibrary. programming and software engineering,""","""nan"""
a154,"""transactions on computational science xiii""","""marina l. gavrilova, c.j. kenneth tan (eds.)""","""berlin ; new york : springer, [2011] ©2011""","""books""",9783642226199,"""lecture notes in computer science ; 6750,""","""nan"""
a156,"""failure : why science is so successful""","""stuart firestein""","""oxford ; new york : oxford university press, [2016]""","""books""",9780199390106,"""nan""","""nan"""
a157,"""wavelets tools for science & technology""","""stéphane jaffard, yves meyer, robert d. ryan""","""philadelphia, pa. : society for industrial and applied mathematics (siam, 3600 market street, floor 6, philadelphia, pa 19104), 2001.""","""books""",9780898718119,"""nan""","""nan"""
a158,"""life science data mining""","""editors, stephen wong, chung-sheng li""","""singapore ; hackensack, nj : world scientific, [2006] ©2006""","""books""",9789812700643,"""science, engineering, and biology informatics ; v. 2,""","""nan"""
a159,"""medusa, a distributed operating system""","""by john k. ousterhout""","""ann arbor, mich. : umi research press, [1981] ©1981""","""books""",9780835712019,"""computer science. distributed database systems ; no. 1,""","""nan"""
a160,"""progress in cryptology - latincrypt 2014 : third international conference on cryptology and information security in latin america florianópolis, brazil, september 17-19, 2014,r evised selected papers""","""diego f. aranha, alfred menezes (eds.)""","""cham : springer, 2015.""","""books""",9783319162959,"""lecture notes in computer science ; 8895,""","""nan"""
a161,"""fundamentals of oop and data structures in java""","""richard wiener, lewis pinson""","""cambridge, [england] ; new york : cambridge university press, 2000.""","""books""",9780521662208,"""nan""","""nan"""
a164,"""an introduction to computer simulation in applied science.""","""edited by farid f. abraham and william a. tiller""","""new york : plenum press, 1972.""","""books""",9780306305795,"""nan""","""nan"""
a165,"""calculus for the life sciences : a modeling approach""","""james l. cornette and ralph a. ackerman""","""[place of publication not identified] : james l. cornette and ralph a. ackerman, 2011- minneapolis : open textbook library ©2011-""","""books""",9781467976664,"""open textbook library,""","""nan"""
a166,"""new developments in science and technology education""","""martin riopel, zacharoula smyrnaiou, editors""","""[cham] : springer international publishing, [2016]. © 2016""","""books""",9783319229331,"""innovations in science education and technology; volume 23,""","""nan"""
a167,"""the role of data in scientific progress : proceedings of the ninth international codata conference, jerusalem, israel, 24-28 june 1984 : at the invitation of the israel academy of sciences and humanities""","""edited by phyllis s. glaeser""","""amsterdam ; new york : north-holland for committee on data for sciences and technology ; new york, n.y., u.s.a. : sole distributors for the u.s.a. and canada, elsevier science pub. co., 1985.""","""books""",9780444877031,"""nan""","""nan"""
a169,"""the end of wisdom? : the future of libraries in a digital age""","""edited by david baker, wendy evans""","""cambridge, ma : chandos publishing is an imprint of elsevier, [2016] ©2017""","""books""",9780081001776,"""nan""","""nan"""
a170,"""computer and information science 2015""","""roger lee, editor""","""cham : springer, [2016]""","""books""",9783319234670,"""studies in computational intelligence ; v. 614,""","""nan"""
a171,"""data stream management""","""lukasz golab, m. tamer özsu""","""[san rafael, calif.] : morgan & claypool publishers, [2010] ©2010""","""books""",9781608452736,"""synthesis lectures on data management ; #5,""","""nan"""
a172,"""image analysis in histology : conventional and confocal microscopy""","""edited by r. wootton, d.r. springall & j.m. polack""","""cambridge ; new york : published in association with the royal postgraduage medical school, university of london by cambridge university press, 1995.""","""books""",9780521434829,"""postgraduate medical science,""","""nan"""
a173,"""data analysis, data modeling, and classification""","""martin e. modell""","""new york : mcgraw-hill, [1992] ©1992""","""books""",9780070426344,"""software engineering series (new york, n.y.),mcgraw-hill software engineering series,""","""nan"""
a174,"""real data : a statistics workbook based on empirical data""","""zealure c. holcomb""","""los angeles, ca : pyrczak pub., [1997] ©1997""","""books""",9781884585043,"""nan""","""nan"""
a175,"""the autonomous system : a foundational synthesis of the sciences of the mind""","""szabolcs michael de gyurky with mark a. tarbell""","""hoboken, new jersey : wiley, [2014] ©2014""","""books""",9781118757499,"""nan""","""nan"""
a176,"""the papers of the fourteenth sigcse technical symposium on computer science education""","""sponsored by the association for computing machinery, special interest group on computer science education, orlando, florida, february 17-18, 1983 ; edited by sheau-dong lang""","""new york, n.y. : association for computing machinery ; baltimore, md : order from acm order dept., [1983] ©1983""","""books""",9780897910910,"""sigcse bulletin. v. 15, no. 1 (feb. 1983),""","""nan"""
a177,"""data visualization in the geological sciences""","""james r. carr""","""upper saddle river, nj : prentice hall, [2002] ©2002""","""books""",9780130897060,"""nan""","""nan"""
a178,"""soil science : step-by-step field analysis""","""sally logsdon, dave clay, demie moore, teferi tsegaye, editors""","""madison, wisconsin : soil science society of america, [2008] ©2008""","""books""",9780891188490,"""nan""","""nan"""
a179,"""math through the ages : a gentle history for teachers and others""","""william p. berlinghoff, fernando q. gouvêa""","""expanded 2nd edition. farmington, me : oxton house publishers ; washington, dc : mathematical association of america, [2015] ©2015""","""books""",9781939512123,"""maa textbooks,""","""nan"""
a180,"""thermal maturity of sedimentary rocks in alaska, digital resources""","""mark j. johnsson, kevin r. evans, and heather a. marshall""","""version 1.0. [reston, va] : u.s. dept. of the interior, u.s. geological survey ; denver, co : usgs information services (map and book sales), 1999.""","""books""",9780607922981,"""u.s. geological survey digital data series ; dds-54,""","""nan"""
a181,"""man-machine communication""","""charles t. meadow""","""new york : wiley-interscience, [1970]""","""books""",9780471590019,"""information sciences series,""","""nan"""
a182,"""advanced data mining and applications : 8th international conference, adma 2012, nanjing, china, december 15-18, 2012 : proceedings""","""shuigeng zhou, songmao zhang, george karypis (eds.)""","""berlin ; new york : springer, [2012] ©2012""","""books""",9783642355271,"""lecture notes in computer science ; 7713,lecture notes in computer science. lecture notes in artificial intelligence,lncs sublibrary. artificial intelligence,lecture notes in computer science. lecture notes in artificial intelligence,lncs sublibrary. artificial intelligence,""","""nan"""
a183,"""a systematic catalogue of reusable abstract data types""","""jürgen uhl, hans albrecht schmid""","""berlin ; new york : springer-verlag, 1990.""","""books""",9783540532293,"""lecture notes in computer science ; 460,""","""nan"""
